locus_tag	product	protein_id	go_function	go_process	go_component	gene	GOs	Description	KEGG_ko	KEGG_Module	BRITE	KEGG_TC	CAZy	PFAMs
LDZ24_RS15595	hypothetical protein	WP_248323116.1					-	-	-	-	-	-	-	-
LDZ24_RS15600	hypothetical protein	WP_248323117.1					-	-	-	-	-	-	-	-
LDZ24_RS15605	DUF3005 domain-containing protein	WP_248323118.1					-	Protein of unknown function (DUF3005)	-	-	-	-	-	DUF3005
LDZ24_RS15610	hypothetical protein	WP_175942044.1					-	-	-	-	-	-	-	-
LDZ24_RS15625	VOC family protein	WP_248323121.1	metal ion binding|0046872||IEA				-	3-Demethylubiquinone-9 3-methyltransferase	ko:K04750	-	ko00000	-	-	3-dmu-9_3-mt
LDZ24_RS15630	nuclear transport factor 2 family protein	WP_248323122.1					-	SnoaL-like domain	-	-	-	-	-	SnoaL_3
LDZ24_RS15635	TetR/AcrR family transcriptional regulator	WP_248323123.1	DNA binding|0003677||IEA	regulation of DNA-templated transcription|0006355||IEA			-	Transcriptional regulator	-	-	-	-	-	TetR_N,WHG
LDZ24_RS15660	DNA-3-methyladenine glycosylase	WP_248323316.1	alkylbase DNA N-glycosylase activity|0003905||IEA	base-excision repair|0006284||IEA			-	Belongs to the DNA glycosylase MPG family	ko:K03652	-	ko00000,ko00001,ko01000,ko03400	-	-	Pur_DNA_glyco
LDZ24_RS15665	low affinity iron permease family protein	WP_248323128.1		transmembrane transport|0055085||IEA			-	Low affinity iron permease	-	-	-	-	-	Iron_permease
LDZ24_RS15670	hypothetical protein	WP_371747449.1					-	PFAM Flp Fap pilin component	ko:K02651	-	ko00000,ko00001,ko02035,ko02044	-	-	Flp_Fap
LDZ24_RS15675	prepilin peptidase	WP_256465409.1					-	Type IV leader peptidase family	ko:K02278	-	ko00000,ko01000,ko02035,ko02044	-	-	Peptidase_A24
LDZ24_RS15680	Flp pilus assembly protein CpaB	WP_248323130.1				cpaB	-	Pilus assembly protein CpaB	ko:K02279	-	ko00000,ko02035,ko02044	-	-	RcpC,SAF
LDZ24_RS15685	type II and III secretion system protein family protein	WP_248323131.1					-	Belongs to the GSP D family	ko:K02280	-	ko00000,ko02035,ko02044	-	-	Secretin,T2SS-T3SS_pil_N
LDZ24_RS15690	CpaD family pilus assembly lipoprotein	WP_248323132.1					-	Pilus biogenesis CpaD protein (pilus_cpaD)	-	-	-	-	-	Pilus_CpaD
LDZ24_RS15695	CpaE family protein	WP_248323133.1					-	Pilus assembly protein	ko:K02282	-	ko00000,ko02035,ko02044	-	-	AAA_31
LDZ24_RS15700	CpaF family protein	WP_248323134.1					-	type II secretion system protein E	ko:K02283	-	ko00000,ko02035,ko02044	-	-	T2SSE
LDZ24_RS15705	type II secretion system F family protein	WP_248323135.1					-	Type II secretion system	ko:K12510	-	ko00000,ko02044	-	-	T2SSF
LDZ24_RS15710	type II secretion system F family protein	WP_248323136.1			membrane|0016020||IEA		-	Type II secretion system	ko:K12511	-	ko00000,ko02044	-	-	T2SSF
LDZ24_RS15715	lipopolysaccharide assembly protein LapB	WP_248323137.1					-	Tetratricopeptide repeat	-	-	-	-	-	TPR_16,TPR_19
LDZ24_RS15720	TadE/TadG family type IV pilus assembly protein	WP_248323138.1		pilus assembly|0009297||IEA			-	TadE-like protein	-	-	-	-	-	TadE
LDZ24_RS15730	pilus assembly protein	WP_248323140.1					-	TadE-like protein	-	-	-	-	-	TadE
LDZ24_RS15735	VWA domain-containing protein	WP_248323141.1					-	von Willebrand factor (vWF) type A domain	-	-	-	-	-	-
LDZ24_RS15740	DUF6496 domain-containing protein	WP_175942015.1					-	-	-	-	-	-	-	-
LDZ24_RS15745	succinylglutamate desuccinylase/aspartoacylase family protein	WP_248323142.1	hydrolase activity, acting on ester bonds|0016788||IEA				-	Succinylglutamate desuccinylase aspartoacylase	ko:K06987	-	ko00000	-	-	AstE_AspA
LDZ24_RS15750	IS5 family transposase	WP_248323143.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS15750	IS5 family transposase	WP_248323143.1	transposase activity|0004803||IEA				-	transposase	-	-	-	-	-	DDE_Tnp_1,DUF4096
LDZ24_RS15760	glycoside hydrolase family 28 protein	WP_248323144.1	hydrolase activity, hydrolyzing O-glycosyl compounds|0004553||IEA	carbohydrate metabolic process|0005975||IEA			-	Belongs to the glycosyl hydrolase 28 family	-	-	-	-	-	Glyco_hydro_28
LDZ24_RS15765	alpha/beta fold hydrolase	WP_248323145.1					-	hydrolase	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6
LDZ24_RS15770	excinuclease ABC subunit UvrA	WP_248323146.1	ATP hydrolysis activity|0016887||IEA	nucleotide-excision repair|0006289||IEA	excinuclease repair complex|0009380||IEA	uvrA	-	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate	ko:K03701	-	ko00000,ko00001,ko03400	-	-	ABC_tran
LDZ24_RS15775	ACT domain-containing protein	WP_248323147.1					-	ACT domain	ko:K09964	-	ko00000	-	-	ACT_3,ACT_7
LDZ24_RS15785	hypothetical protein	WP_248323149.1					-	-	-	-	-	-	-	-
LDZ24_RS15790	nuclear transport factor 2 family protein	WP_248323150.1					-	Limonene-1,2-epoxide hydrolase catalytic domain	-	-	-	-	-	SnoaL_2
LDZ24_RS15795	amylo-alpha-1,6-glucosidase	WP_248323151.1					-	Glycogen debranching enzyme N terminal	-	-	-	-	-	GDE_C,GDE_N
LDZ24_RS15800	glucosidase	WP_248323152.1					-	Belongs to the GPI family	-	-	-	-	-	-
LDZ24_RS15810	TAXI family TRAP transporter solute-binding subunit	WP_248323154.1					-	NMT1-like family	ko:K07080	-	ko00000	-	-	NMT1_3
LDZ24_RS15815	zinc ribbon domain-containing protein	WP_248323155.1					-	-	-	-	-	-	-	-
LDZ24_RS15830	LysR family transcriptional regulator	WP_248323158.1	DNA-binding transcription activator activity|0001216||IEA				-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS15840	sensor histidine kinase	WP_248323160.1					-	PFAM ATP-binding region, ATPase domain protein	-	-	-	-	-	HATPase_c,RsbRD_N
LDZ24_RS15855	NADPH-dependent F420 reductase	WP_175941978.1					-	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	-	-	-	-	-	F420_oxidored
LDZ24_RS15865	2OG-Fe(II) oxygenase	WP_371747462.1					-	Oxygenase, catalysing oxidative methylation of damaged DNA	ko:K09990	-	ko00000	-	-	Oxygenase-NA
LDZ24_RS15870	hemerythrin domain-containing protein	WP_175941974.1					-	Pfam Hemerythrin HHE cation binding domain	-	-	-	-	-	Hemerythrin
LDZ24_RS15875	ATP-dependent DNA helicase	WP_248323163.1	ATP binding|0005524||IEA				-	helicase	ko:K10844	M00290	ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	DEAD_2,Helicase_C_2
LDZ24_RS15880	DOPA 4,5-dioxygenase family protein	WP_248323164.1					-	Dopa 4,5-dioxygenase family	ko:K10253	-	ko00000,ko01000	-	-	DOPA_dioxygen
LDZ24_RS15885	phasin family protein	WP_248323165.1					-	Phasin protein	-	-	-	-	-	Phasin_2
LDZ24_RS15890	XRE family transcriptional regulator	WP_248323166.1					-	-	-	-	-	-	-	HTH_31
LDZ24_RS15905	hypothetical protein	WP_248323169.1					-	-	-	-	-	-	-	-
LDZ24_RS15910	hypothetical protein	WP_248323170.1					-	-	-	-	-	-	-	-
LDZ24_RS15920	helix-turn-helix domain-containing protein	WP_371747450.1	sequence-specific DNA binding|0043565||IEA	regulation of DNA-templated transcription|0006355||IEA			-	helix-turn-helix- domain containing protein, AraC type	-	-	-	-	-	HTH_18,PAS_4
LDZ24_RS15925	response regulator	WP_175941956.1		phosphorelay signal transduction system|0000160||IEA			-	Response regulator receiver	-	-	-	-	-	Response_reg
LDZ24_RS15930	hypothetical protein	WP_175941955.1					-	-	-	-	-	-	-	-
LDZ24_RS15940	ATP-binding domain-containing protein	WP_248323173.1					-	Nuclease-related domain	-	-	-	-	-	AAA_19,NERD,UvrD_C_2
LDZ24_RS15945	ATP-binding protein	WP_248323174.1					-	histidine kinase A domain protein	-	-	-	-	-	HATPase_c,HisKA,Response_reg
LDZ24_RS15950	helix-turn-helix domain-containing protein	WP_248323175.1	DNA binding|0003677||IEA	regulation of DNA-templated transcription|0006355||IEA			-	PFAM BetR domain	-	-	-	-	-	BetR,Response_reg
LDZ24_RS15955	DUF6622 family protein	WP_248323176.1					-	-	-	-	-	-	-	-
LDZ24_RS15965	hypothetical protein	WP_248323177.1					-	-	-	-	-	-	-	-
LDZ24_RS15975	SDR family NAD(P)-dependent oxidoreductase	WP_248323179.1					-	Short-chain dehydrogenase reductase sdr	ko:K21883	-	ko00000,ko00001,ko01000	-	-	adh_short,adh_short_C2
LDZ24_RS15990	LysR family transcriptional regulator	WP_248323181.1					-	LysR substrate binding domain	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS16000	amidohydrolase	WP_248323183.1					-	amidohydrolase 2	ko:K07046	-	ko00000,ko00001,ko01000	-	-	Amidohydro_2
LDZ24_RS16025	helix-turn-helix domain-containing protein	WP_175941921.1					-	Transposase	-	-	-	-	-	HTH_23,HTH_29,HTH_33
LDZ24_RS16035	hypothetical protein	WP_175941917.1					-	-	-	-	-	-	-	-
LDZ24_RS16045	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	WP_248323188.1					-	ABC transporter, phosphonate, periplasmic substrate-binding protein	-	-	-	-	-	Phosphonate-bd
LDZ24_RS16050	fatty acid desaturase	WP_248323189.1		lipid metabolic process|0006629||IEA			-	fatty acid desaturase	-	-	-	-	-	FA_desaturase
LDZ24_RS16065	beta-xylosidase	WP_248323192.1					-	-	-	-	-	-	-	-
LDZ24_RS16070	hypothetical protein	WP_248323193.1					-	-	-	-	-	-	-	-
LDZ24_RS16075	hypothetical protein	WP_248323194.1					-	-	-	-	-	-	-	-
LDZ24_RS16080	hypothetical protein	WP_175941900.1					-	-	-	-	-	-	-	-
LDZ24_RS16100	ROK family protein	WP_248323198.1					-	ROK family	ko:K00886	M00001,M00549	ko00000,ko00001,ko00002,ko01000	-	-	ROK
LDZ24_RS16105	HAD family hydrolase	WP_248323199.1	hydrolase activity|0016787||IEA				-	Sucrose-6F-phosphate phosphohydrolase	-	-	-	-	-	Hydrolase_3
LDZ24_RS16120	polymer-forming cytoskeletal protein	WP_248323201.1					-	Polymer-forming cytoskeletal	-	-	-	-	-	Bactofilin
LDZ24_RS16125	hypothetical protein	WP_248323202.1					-	-	-	-	-	-	-	-
LDZ24_RS16130	M23 family metallopeptidase	WP_248323203.1	metalloendopeptidase activity|0004222||IEA				-	Peptidase M23	ko:K08259	-	ko00000,ko01000,ko01002,ko01011	-	-	Peptidase_M23
LDZ24_RS16135	LysR family transcriptional regulator	WP_248323204.1	DNA-binding transcription factor activity|0003700||IEA	regulation of DNA-templated transcription|0006355||IEA			-	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS16150	hypothetical protein	WP_206468467.1					-	-	-	-	-	-	-	-
LDZ24_RS16180	hypothetical protein	WP_248323210.1					-	-	-	-	-	-	-	-
LDZ24_RS16185	hypothetical protein	WP_248323211.1					-	-	-	-	-	-	-	-
LDZ24_RS16190	hypothetical protein	WP_248323212.1					-	-	-	-	-	-	-	-
LDZ24_RS16200	cytochrome P450	WP_248323214.1	heme binding|0020037||IEA				-	cytochrome P450	-	-	-	-	-	Rieske,p450
LDZ24_RS16205	helix-turn-helix domain-containing protein	WP_248323215.1	DNA-binding transcription factor activity|0003700||IEA	regulation of DNA-templated transcription|0006355||IEA			-	Cupin 2, conserved barrel domain protein	-	-	-	-	-	Cupin_2,HTH_3,HTH_31
LDZ24_RS16215	FAD-binding oxidoreductase	WP_248323217.1	oxidoreductase activity|0016491||IEA				-	fad dependent oxidoreductase	ko:K19746	-	ko00000,ko00001,ko01000	-	-	DAO
LDZ24_RS16220	hypothetical protein	WP_175940671.1					-	-	-	-	-	-	-	-
LDZ24_RS16225	hypothetical protein	WP_248323218.1					-	-	-	-	-	-	-	-
LDZ24_RS16230	PaaI family thioesterase	WP_206468431.1	thiolester hydrolase activity|0016790||IEA				-	Thioesterase superfamily	-	-	-	-	-	4HBT
LDZ24_RS16235	LysR family transcriptional regulator	WP_248323219.1					-	Transcriptional regulator, LysR family	-	-	-	-	-	HTH_1,LysR_substrate
LDZ24_RS16240	CaiB/BaiF CoA-transferase family protein	WP_248323220.1					-	PFAM L-carnitine dehydratase bile acid-inducible protein F	ko:K07749	-	ko00000,ko01000	-	-	CoA_transf_3
LDZ24_RS16265	hypothetical protein	WP_248323225.1					-	galactosyl transferase GMA12/MNN10 family	-	-	-	-	-	Glyco_transf_34
LDZ24_RS16270	DEAD/DEAH box helicase	WP_248323226.1	ATP binding|0005524||IEA				-	DEAD DEAH box helicase domain protein	ko:K03724	-	ko00000,ko01000,ko03400	-	-	DEAD,DEAD_assoc,Helicase_C
LDZ24_RS16275	hypothetical protein	WP_248323227.1					-	-	-	-	-	-	-	-
LDZ24_RS16280	hypothetical protein	WP_206468403.1					-	-	-	-	-	-	-	-
LDZ24_RS16285	hypothetical protein	WP_206468402.1					-	-	-	-	-	-	-	-
LDZ24_RS16290	serine/threonine-protein kinase	WP_248323228.1	protein kinase activity|0004672||IEA	protein phosphorylation|0006468||IEA			-	Serine threonine protein kinase	-	-	-	-	-	DUF4384,Pkinase
LDZ24_RS16295	phasin family protein	WP_175941815.1					-	TIGRFAM phasin family protein	-	-	-	-	-	Phasin_2
LDZ24_RS16300	DUF2964 family protein	WP_175941813.1					-	Protein of unknown function (DUF2964)	-	-	-	-	-	DUF2964
LDZ24_RS16305	DUF3564 family protein	WP_248323229.1					-	Protein of unknown function (DUF3564)	-	-	-	-	-	DUF3564
LDZ24_RS16310	Crp/Fnr family transcriptional regulator	WP_248323230.1	cAMP binding|0030552||IEA	regulation of DNA-templated transcription|0006355||IEA			-	helix_turn_helix, cAMP Regulatory protein	ko:K01420	-	ko00000,ko03000	-	-	HTH_Crp_2,cNMP_binding
LDZ24_RS16315	ATP-binding protein	WP_248323231.1					-	HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain	ko:K07638	M00445,M00742,M00743	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	HAMP,HATPase_c,HisKA
LDZ24_RS16325	EF-hand domain-containing protein	WP_248323322.1					-	Ca2 -binding protein (EF-Hand superfamily	-	-	-	-	-	-
LDZ24_RS16330	hypothetical protein	WP_248323233.1					-	-	-	-	-	-	-	-
LDZ24_RS16335	DUF3303 domain-containing protein	WP_248323234.1					-	Protein of unknown function (DUF3303)	-	-	-	-	-	DUF3303
LDZ24_RS16340	3-keto-5-aminohexanoate cleavage protein	WP_248323235.1					-	beta-keto acid cleavage enzyme	-	-	-	-	-	BKACE
LDZ24_RS16345	FadR/GntR family transcriptional regulator	WP_248323236.1	DNA-binding transcription factor activity|0003700||IEA				-	Regulatory protein GntR HTH	-	-	-	-	-	FCD,GntR
LDZ24_RS16350	dihydrodipicolinate synthase family protein	WP_248323237.1		obsolete organic substance metabolic process|0071704||IEA			-	Dihydrodipicolinate synthetase family	-	-	-	-	-	DHDPS
LDZ24_RS16380	histidine kinase	WP_248323241.1					-	RESPONSE REGULATOR receiver	-	-	-	-	-	Response_reg
LDZ24_RS16385	response regulator transcription factor	WP_175941781.1		phosphorelay signal transduction system|0000160||IEA			-	helix_turn_helix, Lux Regulon	-	-	-	-	-	GerE,Response_reg
LDZ24_RS16390	hypothetical protein	WP_248323242.1					-	-	-	-	-	-	-	-
LDZ24_RS16395	hypothetical protein	WP_248323243.1					-	-	-	-	-	-	-	-
LDZ24_RS16405	virulence factor family protein	WP_248323245.1					-	PFAM virulence factor family protein	-	-	-	-	-	VirJ
LDZ24_RS16410	DUF1993 family protein	WP_248323323.1					-	Domain of unknown function (DUF1993)	ko:K09983	-	ko00000	-	-	DUF1993
LDZ24_RS28145	oxidoreductase-like domain-containing protein	WP_371747453.1					-	Oxidoreductase-like protein, N-terminal	-	-	-	-	-	Oxidored-like
LDZ24_RS16420	penicillin acylase family protein	WP_248323247.1	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides|0016811||IEA				-	Penicillin amidase	ko:K07116	-	ko00000,ko01000	-	-	Penicil_amidase
LDZ24_RS16425	M20 family metallopeptidase	WP_248323248.1					-	Peptidase, M20	-	-	-	-	-	M20_dimer,Peptidase_M20
LDZ24_RS16435	NAD-dependent epimerase/dehydratase family protein	WP_248323250.1	catalytic activity|0003824||IEA				-	NmrA-like family	-	-	-	-	-	Epimerase
LDZ24_RS16445	RidA family protein	WP_248323252.1	hydrolase activity|0016787||IEA				-	Endoribonuclease L-PSP	ko:K09022	-	ko00000,ko01000	-	-	Ribonuc_L-PSP
LDZ24_RS16450	acid phosphatase	WP_248323253.1					-	acid phosphatase	-	-	-	-	-	Phosphoesterase
LDZ24_RS16455	sulfite exporter TauE/SafE family protein	WP_248323254.1					-	membrane transporter protein	ko:K07090	-	ko00000	-	-	TauE
LDZ24_RS16460	amylo-alpha-1,6-glucosidase	WP_248323255.1					-	Amylo-alpha-1,6-glucosidase	-	-	-	-	-	GDE_C,GDE_N_bis
LDZ24_RS16485	hypothetical protein	WP_248323259.1					-	Secreted repeat of unknown function	-	-	-	-	-	Lipoprotein_15
LDZ24_RS16490	sigma-70 family RNA polymerase sigma factor	WP_175941743.1	sigma factor activity|0016987||IEA	regulation of DNA-templated transcription|0006355||IEA			-	Belongs to the sigma-70 factor family. ECF subfamily	ko:K03088	-	ko00000,ko03021	-	-	Sigma70_r2,Sigma70_r4_2
LDZ24_RS16495	anti-sigma factor	WP_248323260.1					-	transmembrane transcriptional regulator (Anti-sigma factor)	-	-	-	-	-	-
LDZ24_RS16500	DUF2778 domain-containing protein	WP_248323261.1					-	Protein of unknown function (DUF2778)	-	-	-	-	-	DUF2778
LDZ24_RS16510	type VI secretion system tube protein Hcp	WP_248323263.1					-	type VI secretion system effector	ko:K11903	M00334	ko00000,ko00001,ko00002,ko02044	-	-	T6SS_HCP
LDZ24_RS16515	hypothetical protein	WP_248323359.1					-	-	-	-	-	-	-	-
LDZ24_RS16520	BspC domain-containing protein	WP_248323264.1					-	-	-	-	-	-	-	-
LDZ24_RS16525	putative glycolipid-binding domain-containing protein	WP_248323265.1					-	Putative glycolipid-binding	ko:K09957	-	ko00000	-	-	Glycolipid_bind
LDZ24_RS16535	cation diffusion facilitator family transporter	WP_248323267.1	monoatomic cation transmembrane transporter activity|0008324||IEA				-	cation diffusion facilitator family transporter	-	-	-	-	-	Cation_efflux
LDZ24_RS16550	purine nucleoside permease	WP_371747465.1					-	Purine nucleoside permease	-	-	-	-	-	NUP
LDZ24_RS16575	ParB/Srx family N-terminal domain-containing protein	WP_248323270.1					-	ParB-like nuclease	-	-	-	-	-	ParBc_2
LDZ24_RS16585	glycosyltransferase family 4 protein	WP_248323272.1					-	glycosyl transferase group 1	-	-	-	-	-	Glyco_trans_1_2,Glycos_transf_1
LDZ24_RS16590	glycosyltransferase family 9 protein	WP_248323273.1					-	PFAM glycosyl transferase family 9	-	-	-	-	-	Glyco_transf_9
LDZ24_RS16595	glycosyltransferase family 2 protein	WP_248323274.1	glycosyltransferase activity|0016757||IEA				-	Glycosyl transferase family group 2	-	-	-	-	-	Glycos_transf_2
LDZ24_RS16600	carbamoyltransferase C-terminal domain-containing protein	WP_248323275.1					-	Carbamoyltransferase	ko:K00612	-	ko00000,ko01000	-	-	Carbam_trans_C,Carbam_trans_N
LDZ24_RS16605	lipopolysaccharide heptosyltransferase II	WP_248323276.1	glycosyltransferase activity|0016757||IEA	lipopolysaccharide biosynthetic process|0009103||IEA		waaF	-	PFAM glycosyl transferase family 9	-	-	-	-	-	Glyco_transf_9
LDZ24_RS16620	glycosyltransferase family 2 protein	WP_248323279.1	glycosyltransferase activity|0016757||IEA				-	glycosyl transferase family 2	-	-	-	-	-	Glyco_tranf_2_3,Glycos_transf_2
LDZ24_RS16625	PIG-L deacetylase family protein	WP_248323280.1					-	PFAM LmbE family protein	-	-	-	-	-	PIG-L
LDZ24_RS16630	hypothetical protein	WP_248323281.1					-	-	-	-	-	-	-	-
LDZ24_RS16640	hypothetical protein	WP_248323283.1					-	galactosyl transferase GMA12/MNN10 family	-	-	-	-	-	Glyco_transf_34
LDZ24_RS16645	hypothetical protein	WP_248323284.1					-	-	-	-	-	-	-	-
LDZ24_RS16650	four-helix bundle copper-binding protein	WP_248323285.1					-	Ferredoxin	-	-	-	-	-	DUF326
LDZ24_RS16655	hypothetical protein	WP_248323286.1					-	-	-	-	-	-	-	-
LDZ24_RS16660	glycoside hydrolase family 15 protein	WP_248323287.1					-	Glycosyl hydrolases family 15	-	-	-	-	-	Glyco_hydro_15
LDZ24_RS16670	FAD-binding oxidoreductase	WP_248323289.1	flavin adenine dinucleotide binding|0050660||IEA				-	PFAM FAD linked oxidase domain protein	-	-	-	-	-	FAD-oxidase_C,FAD_binding_4
LDZ24_RS16675	anti-sigma factor	WP_248323290.1					-	transmembrane transcriptional regulator (Anti-sigma factor)	-	-	-	-	-	zf-HC2
LDZ24_RS16680	sigma-70 family RNA polymerase sigma factor	WP_206469523.1	sigma factor activity|0016987||IEA	regulation of DNA-templated transcription|0006355||IEA			-	Belongs to the sigma-70 factor family. ECF subfamily	ko:K03088	-	ko00000,ko03021	-	-	Sigma70_r2,Sigma70_r4_2
LDZ24_RS16685	anti-sigma factor	WP_248323291.1					-	AntiSigma factor	-	-	-	-	-	-
LDZ24_RS16690	DUF4148 domain-containing protein	WP_248323292.1					-	Domain of unknown function (DUF4148)	-	-	-	-	-	DUF4148
LDZ24_RS16700	cytochrome b	WP_248323293.1	metal ion binding|0046872||IEA	respiratory electron transport chain|0022904||IEA	membrane|0016020||IEA		-	Cytochrome B561	ko:K12262	-	ko00000	-	-	Ni_hydr_CYTB
LDZ24_RS16705	3-deoxy-D-arabino-heptulosonate 7-phosphate synthase	WP_371747455.1					-	-	-	-	-	-	-	-
LDZ24_RS16740	alpha/beta fold hydrolase	WP_248322378.1					-	Serine aminopeptidase, S33	-	-	-	-	-	Hydrolase_4
