#query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
lcl|NZ_JALQDU010000036.1_cds_WP_008353218.1_3481,1458357.BG58_14800,5.63e-130,370.0,"COG3047@1|root,COG3047@2|Bacteria,1NUZJ@1224|Proteobacteria,2VS6T@28216|Betaproteobacteria,1KFIT@119060|Burkholderiaceae",28216|Betaproteobacteria,M,Outer membrane protein beta-barrel domain,ompW,"GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944",-,ko:K07275,-,-,-,-,ko00000,-,-,-,OmpW
lcl|NZ_JALQDU010000036.1_cds_WP_144403815.1_3482,1458357.BG58_14805,8e-49,156.0,"2BPA9@1|root,32I26@2|Bacteria,1QARH@1224|Proteobacteria,2W7P7@28216|Betaproteobacteria,1KEWX@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000036.1_cds_WP_008353214.1_3483,1097668.BYI23_B005120,1.25e-92,273.0,"29RUG@1|root,30CYD@2|Bacteria,1PYCV@1224|Proteobacteria,2WDKC@28216|Betaproteobacteria,1KAID@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000036.1_cds_WP_008353212.1_3484,1458357.BG58_14815,4.65e-210,583.0,"COG4977@1|root,COG4977@2|Bacteria,1MUDK@1224|Proteobacteria,2VJT6@28216|Betaproteobacteria,1K0SZ@119060|Burkholderiaceae",28216|Betaproteobacteria,K,"helix-turn-helix- domain containing protein, AraC type",-,-,-,-,-,-,-,-,-,-,-,-,"DJ-1_PfpI,HTH_18"
lcl|NZ_JALQDU010000036.1_cds_WP_033537069.1_3485,1458357.BG58_14820,8.62e-155,435.0,"COG1418@1|root,COG1418@2|Bacteria,1MV0J@1224|Proteobacteria,2VZTX@28216|Betaproteobacteria,1KHH7@119060|Burkholderiaceae",28216|Betaproteobacteria,S,metal-dependent phosphohydrolase HD sub,-,-,-,-,-,-,-,-,-,-,-,-,HD
lcl|NZ_JALQDU010000036.1_cds_WP_008353209.1_3486,1458357.BG58_14825,6.07e-158,444.0,"COG3921@1|root,COG3921@2|Bacteria,1N3WR@1224|Proteobacteria,2VRUF@28216|Betaproteobacteria,1K304@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Extensin-like protein C-terminus,-,-,-,-,-,-,-,-,-,-,-,-,Extensin-like_C
lcl|NZ_JALQDU010000036.1_cds_WP_008353206.1_3487,1458357.BG58_14830,1.63e-236,652.0,"COG0492@1|root,COG0492@2|Bacteria,1MW14@1224|Proteobacteria,2VGZS@28216|Betaproteobacteria,1K1VD@119060|Burkholderiaceae",28216|Betaproteobacteria,C,Ferredoxin--NADP reductase,trxB1,-,1.8.1.9,ko:K00384,"ko00450,map00450",-,"R02016,R03596,R09372","RC00013,RC02518,RC02873","ko00000,ko00001,ko01000",-,-,-,"Pyr_redox_2,Pyr_redox_3"
lcl|NZ_JALQDU010000036.1_cds_WP_008353205.1_3488,1097668.BYI23_B005070,3.26e-78,237.0,"COG3153@1|root,COG3153@2|Bacteria,1RA42@1224|Proteobacteria,2VSWJ@28216|Betaproteobacteria,1K9DQ@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Acetyltransferase (GNAT) domain,-,-,-,ko:K03824,-,-,-,-,"ko00000,ko01000",-,-,-,"Acetyltransf_1,Acetyltransf_7,Acetyltransf_9"
lcl|NZ_JALQDU010000036.1_cds_WP_008353203.1_3489,1458357.BG58_14835,3.21e-175,490.0,"COG2863@1|root,COG2863@2|Bacteria,1N2NB@1224|Proteobacteria,2W169@28216|Betaproteobacteria,1K5FC@119060|Burkholderiaceae",28216|Betaproteobacteria,C,Cytochrome c class I,-,-,-,-,-,-,-,-,-,-,-,-,"Cytochrom_C,Cytochrome_CBB3"
lcl|NZ_JALQDU010000036.1_cds_WP_008353201.1_3490,1458357.BG58_14840,0.0,1045.0,"COG0843@1|root,COG0843@2|Bacteria,1R57U@1224|Proteobacteria,2VJ1N@28216|Betaproteobacteria,1K49V@119060|Burkholderiaceae",28216|Betaproteobacteria,C,Cytochrome C oxidase subunit I,-,-,1.9.3.1,ko:K02274,"ko00190,ko01100,map00190,map01100",M00155,R00081,RC00016,"ko00000,ko00001,ko00002,ko01000","3.D.4.2,3.D.4.3,3.D.4.4,3.D.4.6",-,-,COX1
lcl|NZ_JALQDU010000036.1_cds_WP_008353200.1_3491,1458357.BG58_14845,1.88e-131,373.0,"COG1622@1|root,COG1622@2|Bacteria,1NZNI@1224|Proteobacteria,2W2AK@28216|Betaproteobacteria,1KGC0@119060|Burkholderiaceae",28216|Betaproteobacteria,C,"Cytochrome C oxidase subunit II, periplasmic domain",-,-,1.9.3.1,ko:K02275,"ko00190,ko01100,map00190,map01100",M00155,R00081,RC00016,"ko00000,ko00001,ko00002,ko01000","3.D.4.2,3.D.4.4,3.D.4.6",-,-,COX2
lcl|NZ_JALQDU010000036.1_cds_WP_033537070.1_3492,1458357.BG58_14850,1.16e-28,103.0,"2FKU8@1|root,34CEN@2|Bacteria,1NAVZ@1224|Proteobacteria,2W5RW@28216|Betaproteobacteria,1KADB@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000036.1_cds_WP_008353197.1_3493,1458357.BG58_14855,1.27e-280,769.0,"COG2010@1|root,COG2010@2|Bacteria,1MV6D@1224|Proteobacteria,2VH58@28216|Betaproteobacteria,1K0HJ@119060|Burkholderiaceae",28216|Betaproteobacteria,C,"PFAM cytochrome c, class I",-,-,-,-,-,-,-,-,-,-,-,-,"Cytochrom_C,Cytochrome_CBB3"
lcl|NZ_JALQDU010000036.1_cds_WP_081851858.1_3494,1458357.BG58_14860,2.07e-134,383.0,"COG2863@1|root,COG2863@2|Bacteria,1RGTS@1224|Proteobacteria,2VQDM@28216|Betaproteobacteria,1K3U4@119060|Burkholderiaceae",28216|Betaproteobacteria,C,Cytochrome c,-,-,-,-,-,-,-,-,-,-,-,-,Cytochrom_C
lcl|NZ_JALQDU010000036.1_cds_WP_033537052.1_3495,1097668.BYI23_B005000,0.0,941.0,"COG3604@1|root,COG3604@2|Bacteria,1QTT3@1224|Proteobacteria,2VJYJ@28216|Betaproteobacteria,1K3PR@119060|Burkholderiaceae",28216|Betaproteobacteria,KT,Transcriptional regulator,norR,-,-,"ko:K02584,ko:K12266","ko02020,ko05132,map02020,map05132",-,-,-,"ko00000,ko00001,ko03000",-,-,-,"GAF,GAF_2,HTH_8,Sigma54_activat"
lcl|NZ_JALQDU010000036.1_cds_WP_008353194.1_3496,1458357.BG58_14870,1.13e-271,744.0,"COG1017@1|root,COG1018@1|root,COG1017@2|Bacteria,COG1018@2|Bacteria,1MV41@1224|Proteobacteria,2VIIV@28216|Betaproteobacteria,1K261@119060|Burkholderiaceae",28216|Betaproteobacteria,C,"Is involved in NO detoxification in an aerobic process, termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate, which protects the bacterium from various noxious nitrogen compounds. Therefore, plays a central role in the inducible response to nitrosative stress",hmp,-,1.14.12.17,"ko:K05916,ko:K07006,ko:K21832","ko05132,map05132",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"FAD_binding_6,Fer2,Globin,NAD_binding_1"
lcl|NZ_JALQDU010000036.1_cds_WP_008353193.1_3497,1458357.BG58_14875,3.5e-97,283.0,"COG2128@1|root,COG2128@2|Bacteria,1RD1K@1224|Proteobacteria,2VRYY@28216|Betaproteobacteria,1K6XT@119060|Burkholderiaceae",28216|Betaproteobacteria,O,Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity,-,-,-,-,-,-,-,-,-,-,-,-,CMD
lcl|NZ_JALQDU010000036.1_cds_WP_008353191.1_3498,1458357.BG58_14880,5.07e-79,236.0,"COG1917@1|root,COG1917@2|Bacteria,1N0G3@1224|Proteobacteria,2W4F1@28216|Betaproteobacteria,1KHG3@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Cupin domain,-,-,-,-,-,-,-,-,-,-,-,-,Cupin_2
lcl|NZ_JALQDU010000036.1_cds_WP_008353189.1_3499,1458357.BG58_14890,1.24e-251,695.0,"COG3213@1|root,COG3213@2|Bacteria,1MUJK@1224|Proteobacteria,2VJ75@28216|Betaproteobacteria,1K5JW@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM NnrS family protein,nnrS,-,-,ko:K07234,-,-,-,-,ko00000,-,-,-,NnrS
lcl|NZ_JALQDU010000036.1_cds_WP_033537053.1_3501,314285.KT71_19804,4.76e-60,204.0,"COG1835@1|root,COG1835@2|Bacteria,1N4VI@1224|Proteobacteria,1T9C4@1236|Gammaproteobacteria,1JBEH@118884|unclassified Gammaproteobacteria",1236|Gammaproteobacteria,I,Acyltransferase family,-,-,-,-,-,-,-,-,-,-,-,-,Acyl_transf_3
lcl|NZ_JALQDU010000036.1_cds_WP_033537054.1_3502,1458357.BG58_14905,6.09e-293,802.0,"COG2271@1|root,COG2271@2|Bacteria,1QW8U@1224|Proteobacteria,2VIWH@28216|Betaproteobacteria,1K20X@119060|Burkholderiaceae",28216|Betaproteobacteria,G,Spermidine putrescine ABC transporter substrate-binding protein,-,-,-,ko:K08177,-,-,-,-,"ko00000,ko02000",2.A.1.11,-,-,MFS_1
lcl|NZ_JALQDU010000036.1_cds_WP_008353181.1_3503,1458357.BG58_14910,4.25e-303,831.0,"2DBJX@1|root,2Z9P4@2|Bacteria,1MYUJ@1224|Proteobacteria,2WFMU@28216|Betaproteobacteria,1KI3Y@119060|Burkholderiaceae",28216|Betaproteobacteria,S,"outer membrane porin, OprD family",-,-,-,-,-,-,-,-,-,-,-,-,OprD
lcl|NZ_JALQDU010000036.1_cds_WP_008353180.1_3504,1458357.BG58_14915,6.74e-218,603.0,"COG4608@1|root,COG4608@2|Bacteria,1NU4K@1224|Proteobacteria,2W19X@28216|Betaproteobacteria,1K0Z4@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Belongs to the ABC transporter superfamily,oppF,-,-,"ko:K02032,ko:K10823","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"ABC_tran,oligo_HPY"
lcl|NZ_JALQDU010000036.1_cds_WP_008353179.1_3505,1458357.BG58_14920,8.6e-225,620.0,"COG0444@1|root,COG0444@2|Bacteria,1R4KB@1224|Proteobacteria,2W0NK@28216|Betaproteobacteria,1K0G7@119060|Burkholderiaceae",28216|Betaproteobacteria,P,Belongs to the ABC transporter superfamily,oppD,-,-,"ko:K02031,ko:K15583","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"ABC_tran,oligo_HPY"
lcl|NZ_JALQDU010000036.1_cds_WP_051079066.1_3506,1458357.BG58_14925,8.99e-203,562.0,"COG1173@1|root,COG1173@2|Bacteria,1MWMX@1224|Proteobacteria,2VIGP@28216|Betaproteobacteria,1KFGR@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,oppC,-,-,ko:K15582,"ko01501,ko02010,ko02024,map01501,map02010,map02024",M00439,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"BPD_transp_1,OppC_N"
lcl|NZ_JALQDU010000036.1_cds_WP_008353177.1_3507,1458357.BG58_14930,1.42e-196,547.0,"COG0601@1|root,COG0601@2|Bacteria,1MU8Z@1224|Proteobacteria,2VJG6@28216|Betaproteobacteria,1K3CX@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,oppB,-,-,ko:K15581,"ko01501,ko02010,ko02024,map01501,map02010,map02024",M00439,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,BPD_transp_1
lcl|NZ_JALQDU010000036.1_cds_WP_008353176.1_3508,1458357.BG58_14935,0.0,1019.0,"COG4166@1|root,COG4166@2|Bacteria,1P91R@1224|Proteobacteria,2VMKG@28216|Betaproteobacteria,1KGI3@119060|Burkholderiaceae",28216|Betaproteobacteria,E,"Bacterial extracellular solute-binding proteins, family 5 Middle",-,-,-,ko:K15580,"ko01501,ko02010,ko02024,map01501,map02010,map02024",M00439,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,SBP_bac_5
lcl|NZ_JALQDU010000036.1_cds_WP_008353175.1_3509,1458357.BG58_14940,1.28e-206,573.0,"COG0583@1|root,COG0583@2|Bacteria,1MX2A@1224|Proteobacteria,2VI28@28216|Betaproteobacteria,1K6XD@119060|Burkholderiaceae",28216|Betaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
lcl|NZ_JALQDU010000036.1_cds_WP_008353174.1_3510,1458357.BG58_14950,2.97e-167,469.0,"COG1028@1|root,COG1028@2|Bacteria,1QIZD@1224|Proteobacteria,2VNCS@28216|Betaproteobacteria,1K4F3@119060|Burkholderiaceae",28216|Betaproteobacteria,IQ,Enoyl-(Acyl carrier protein) reductase,-,-,1.1.1.100,ko:K00059,"ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212","M00083,M00572","R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671","RC00029,RC00117","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,adh_short_C2
lcl|NZ_JALQDU010000036.1_cds_WP_008353172.1_3511,1458357.BG58_14955,0.0,1075.0,"COG0405@1|root,COG0405@2|Bacteria,1MUV6@1224|Proteobacteria,2VI60@28216|Betaproteobacteria,1K0ZI@119060|Burkholderiaceae",28216|Betaproteobacteria,M,gamma-glutamyltransferase,ggt,-,"2.3.2.2,3.4.19.13",ko:K00681,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100",-,"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935","RC00064,RC00090,RC00096","ko00000,ko00001,ko01000,ko01002",-,-,-,G_glu_transpept
lcl|NZ_JALQDU010000036.1_cds_WP_008353171.1_3512,1458357.BG58_14960,8.91e-307,840.0,"COG2252@1|root,COG2252@2|Bacteria,1MUV0@1224|Proteobacteria,2VN6G@28216|Betaproteobacteria,1K2YB@119060|Burkholderiaceae",28216|Betaproteobacteria,S,PFAM Xanthine uracil vitamin C permease,-,-,-,ko:K06901,-,-,-,-,"ko00000,ko02000",2.A.1.40,-,-,Xan_ur_permease
lcl|NZ_JALQDU010000036.1_cds_WP_008353168.1_3513,1458357.BG58_14970,1.95e-94,276.0,"COG3832@1|root,COG3832@2|Bacteria,1RB46@1224|Proteobacteria,2VTVP@28216|Betaproteobacteria,1K8WI@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Activator of Hsp90 ATPase homolog 1-like protein,-,-,-,-,-,-,-,-,-,-,-,-,AHSA1
lcl|NZ_JALQDU010000036.1_cds_WP_008353166.1_3514,1097668.BYI23_B004460,2.03e-65,199.0,"COG0640@1|root,COG0640@2|Bacteria,1RIJ9@1224|Proteobacteria,2VTID@28216|Betaproteobacteria,1K8EN@119060|Burkholderiaceae",28216|Betaproteobacteria,K,"helix_turn_helix, Arsenical Resistance Operon Repressor",-,-,-,-,-,-,-,-,-,-,-,-,HTH_20
lcl|NZ_JALQDU010000036.1_cds_WP_008353164.1_3516,1097668.BYI23_B004450,5.44e-99,288.0,"COG4154@1|root,COG4154@2|Bacteria,1RJ03@1224|Proteobacteria,2WFTX@28216|Betaproteobacteria,1KI61@119060|Burkholderiaceae",28216|Betaproteobacteria,G,RbsD / FucU transport protein family,fucU,-,5.1.3.29,ko:K02431,-,-,R10764,RC00563,"ko00000,ko01000",-,-,-,RbsD_FucU
lcl|NZ_JALQDU010000036.1_cds_WP_008353162.1_3517,1458357.BG58_14990,9.7e-238,657.0,"COG3608@1|root,COG3608@2|Bacteria,1N396@1224|Proteobacteria,2VK60@28216|Betaproteobacteria,1K6X7@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Succinylglutamate desuccinylase / Aspartoacylase family,-,-,-,ko:K06987,-,-,-,-,ko00000,-,-,-,AstE_AspA
lcl|NZ_JALQDU010000036.1_cds_WP_008353160.1_3518,1097668.BYI23_B004430,2.67e-179,500.0,"COG0834@1|root,COG0834@2|Bacteria,1MV3Q@1224|Proteobacteria,2VHN2@28216|Betaproteobacteria,1K6K2@119060|Burkholderiaceae",28216|Betaproteobacteria,ET,Belongs to the bacterial solute-binding protein 3 family,-,-,-,ko:K10013,"ko02010,map02010",M00225,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.3.1,-,-,SBP_bac_3
lcl|NZ_JALQDU010000036.1_cds_WP_008353159.1_3519,1458357.BG58_15000,1.71e-217,605.0,"COG0387@1|root,COG0387@2|Bacteria,1MWD8@1224|Proteobacteria,2VJQM@28216|Betaproteobacteria,1K24I@119060|Burkholderiaceae",28216|Betaproteobacteria,P,PFAM sodium calcium exchanger membrane region,chaA,-,-,ko:K07300,-,-,-,-,"ko00000,ko02000",2.A.19,-,-,Na_Ca_ex
lcl|NZ_JALQDU010000036.1_cds_WP_008353157.1_3520,1097668.BYI23_B004410,1.25e-199,556.0,"COG2199@1|root,COG3706@2|Bacteria,1R7HC@1224|Proteobacteria,2VQ62@28216|Betaproteobacteria,1K2D4@119060|Burkholderiaceae",28216|Betaproteobacteria,T,Diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,"GAF,GGDEF"
lcl|NZ_JALQDU010000036.1_cds_WP_008353156.1_3521,159450.NH14_00670,1.02e-125,364.0,"COG3900@1|root,COG3900@2|Bacteria,1RKQP@1224|Proteobacteria,2VZD7@28216|Betaproteobacteria,1K4IW@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Predicted periplasmic protein (DUF2092),-,-,-,-,-,-,-,-,-,-,-,-,DUF2092
lcl|NZ_JALQDU010000036.1_cds_WP_309792415.1_3522,159450.NH14_00665,2.32e-36,130.0,"2E8Y7@1|root,3337X@2|Bacteria,1NBJG@1224|Proteobacteria,2W2J4@28216|Betaproteobacteria,1KA7X@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000036.1_cds_WP_008353154.1_3523,1097668.BYI23_B004400,1.81e-309,844.0,"COG2271@1|root,COG2271@2|Bacteria,1MUEK@1224|Proteobacteria,2W048@28216|Betaproteobacteria,1K5G9@119060|Burkholderiaceae",28216|Betaproteobacteria,G,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1
lcl|NZ_JALQDU010000036.1_cds_WP_008353153.1_3524,1458357.BG58_15010,1.52e-157,444.0,"COG1028@1|root,COG1028@2|Bacteria,1MU2T@1224|Proteobacteria,2VN5A@28216|Betaproteobacteria,1K404@119060|Burkholderiaceae",28216|Betaproteobacteria,IQ,Short-chain dehydrogenase reductase sdr,-,-,1.1.1.401,ko:K21883,"ko00051,ko01120,map00051,map01120",-,R11339,RC00089,"ko00000,ko00001,ko01000",-,-,-,adh_short_C2
lcl|NZ_JALQDU010000036.1_cds_WP_008353152.1_3525,1458357.BG58_15015,9.51e-203,561.0,"COG0179@1|root,COG0179@2|Bacteria,1MUPF@1224|Proteobacteria,2VI5Z@28216|Betaproteobacteria,1K1Y5@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,PFAM fumarylacetoacetate (FAA) hydrolase,-,-,4.3.2.3,"ko:K16856,ko:K18336","ko00051,ko00230,ko01100,ko01120,map00051,map00230,map01100,map01120",-,"R00776,R10691","RC00153,RC00326,RC00379,RC03236","ko00000,ko00001,ko01000",-,-,-,FAA_hydrolase
lcl|NZ_JALQDU010000036.1_cds_WP_008353151.1_3526,1097668.BYI23_B004370,6.16e-210,582.0,"COG0583@1|root,COG0583@2|Bacteria,1R8VW@1224|Proteobacteria,2WF9F@28216|Betaproteobacteria,1KGH8@119060|Burkholderiaceae",28216|Betaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
lcl|NZ_JALQDU010000036.1_cds_WP_008353150.1_3527,1097668.BYI23_B004360,2.9e-95,278.0,"COG1764@1|root,COG1764@2|Bacteria,1RH9U@1224|Proteobacteria,2VTKP@28216|Betaproteobacteria,1K3AS@119060|Burkholderiaceae",28216|Betaproteobacteria,O,PFAM OsmC family protein,osmC,-,-,ko:K04063,-,-,-,-,ko00000,-,-,-,OsmC
lcl|NZ_JALQDU010000036.1_cds_WP_008353148.1_3528,1458357.BG58_15030,1.57e-298,817.0,"COG0665@1|root,COG0665@2|Bacteria,1MU7M@1224|Proteobacteria,2VPYG@28216|Betaproteobacteria,1JZQX@119060|Burkholderiaceae",28216|Betaproteobacteria,E,fad dependent oxidoreductase,-,-,-,-,-,-,-,-,-,-,-,-,DAO
lcl|NZ_JALQDU010000036.1_cds_WP_033537055.1_3529,1097668.BYI23_B004320,5.87e-147,414.0,"COG2761@1|root,COG2761@2|Bacteria,1RIE0@1224|Proteobacteria,2W2Y2@28216|Betaproteobacteria,1K4BK@119060|Burkholderiaceae",28216|Betaproteobacteria,Q,DSBA-like thioredoxin domain,-,-,-,-,-,-,-,-,-,-,-,-,DSBA
lcl|NZ_JALQDU010000036.1_cds_WP_250480820.1_3530,1458357.BG58_15040,1.09e-181,509.0,"COG5581@1|root,COG5581@2|Bacteria,1RGZK@1224|Proteobacteria,2VTMZ@28216|Betaproteobacteria,1K0IG@119060|Burkholderiaceae",28216|Betaproteobacteria,M,type IV pilus assembly PilZ,-,-,-,-,-,-,-,-,-,-,-,-,"PilZ,YcgR_2"
lcl|NZ_JALQDU010000036.1_cds_WP_008353143.1_3531,1097668.BYI23_B004300,3.64e-206,574.0,"COG0859@1|root,COG0859@2|Bacteria,1MYZA@1224|Proteobacteria,2W0WE@28216|Betaproteobacteria,1K38T@119060|Burkholderiaceae",28216|Betaproteobacteria,M,PFAM glycosyl transferase family 9,-,-,-,ko:K02841,"ko00540,ko01100,map00540,map01100",M00080,-,-,"ko00000,ko00001,ko00002,ko01000,ko01003,ko01005",-,GT9,-,Glyco_transf_9
lcl|NZ_JALQDU010000036.1_cds_WP_008353142.1_3532,1097668.BYI23_B004290,5.8e-193,537.0,"COG2321@1|root,COG2321@2|Bacteria,1MU4U@1224|Proteobacteria,2VH8U@28216|Betaproteobacteria,1K376@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Putative neutral zinc metallopeptidase,-,-,-,ko:K07054,-,-,-,-,ko00000,-,-,-,Zn_peptidase
lcl|NZ_JALQDU010000036.1_cds_WP_008353141.1_3533,1097668.BYI23_B004280,0.0,920.0,"COG1271@1|root,COG1271@2|Bacteria,1MV60@1224|Proteobacteria,2VHFR@28216|Betaproteobacteria,1K16S@119060|Burkholderiaceae",28216|Betaproteobacteria,C,"cytochrome bd ubiquinol oxidase, subunit I",-,-,1.10.3.14,ko:K00425,"ko00190,ko01100,ko02020,map00190,map01100,map02020",M00153,R11325,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.4.3,-,-,Cyt_bd_oxida_I
lcl|NZ_JALQDU010000036.1_cds_WP_008353140.1_3534,1097668.BYI23_B004270,3.69e-233,642.0,"COG1294@1|root,COG1294@2|Bacteria,1MURP@1224|Proteobacteria,2VHSQ@28216|Betaproteobacteria,1JZPY@119060|Burkholderiaceae",28216|Betaproteobacteria,C,"Cytochrome d ubiquinol oxidase, subunit II",appB,-,1.10.3.14,ko:K00426,"ko00190,ko01100,ko02020,map00190,map01100,map02020",M00153,R11325,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.4.3,-,-,Cyt_bd_oxida_II
lcl|NZ_JALQDU010000036.1_cds_WP_167357759.1_3535,1169143.KB911045_gene3248,0.000101,42.0,"2AGY2@1|root,3176N@2|Bacteria,1PYFZ@1224|Proteobacteria,2WDNY@28216|Betaproteobacteria,1KAPC@119060|Burkholderiaceae",28216|Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lcl|NZ_JALQDU010000036.1_cds_WP_008353139.1_3536,1458357.BG58_15070,2.75e-227,629.0,"COG0701@1|root,COG0701@2|Bacteria,1MUN8@1224|Proteobacteria,2VJC7@28216|Betaproteobacteria,1K2SW@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Predicted permease,-,-,-,ko:K07089,-,-,-,-,ko00000,-,-,-,ArsP_1
lcl|NZ_JALQDU010000036.1_cds_WP_008353138.1_3537,1458357.BG58_15075,2.38e-233,644.0,"COG2603@1|root,COG2603@2|Bacteria,1N4T5@1224|Proteobacteria,2VIMH@28216|Betaproteobacteria,1K3A2@119060|Burkholderiaceae",28216|Betaproteobacteria,H,Catalyzes the transfer of selenium from selenophosphate for conversion of 2-thiouridine to 2-selenouridine at the wobble position in tRNA,selU,-,-,ko:K06917,-,-,-,-,"ko00000,ko01000,ko03016",-,-,-,Rhodanese
lcl|NZ_JALQDU010000036.1_cds_WP_008353137.1_3538,1458357.BG58_15080,0.0,877.0,"COG4303@1|root,COG4303@2|Bacteria,1MUR4@1224|Proteobacteria,2VIJW@28216|Betaproteobacteria,1K3KN@119060|Burkholderiaceae",28216|Betaproteobacteria,E,Ethanolamine ammonia lyase large subunit,eutB,-,4.3.1.7,ko:K03735,"ko00564,ko01100,map00564,map01100",-,R00749,RC00370,"ko00000,ko00001,ko01000",-,-,-,EutB
lcl|NZ_JALQDU010000036.1_cds_WP_008353135.1_3539,1097668.BYI23_B004230,4.73e-148,421.0,"COG4302@1|root,COG4302@2|Bacteria,1MWQI@1224|Proteobacteria,2VJ8Y@28216|Betaproteobacteria,1K2VX@119060|Burkholderiaceae",28216|Betaproteobacteria,E,Belongs to the EutC family,eutC,-,4.3.1.7,ko:K03736,"ko00564,ko01100,map00564,map01100",-,R00749,RC00370,"ko00000,ko00001,ko01000",-,-,-,EutC
lcl|NZ_JALQDU010000036.1_cds_WP_008353133.1_3540,1458357.BG58_15090,0.0,1065.0,"COG3284@1|root,COG3284@2|Bacteria,1NRG5@1224|Proteobacteria,2VICI@28216|Betaproteobacteria,1K0YQ@119060|Burkholderiaceae",28216|Betaproteobacteria,KQ,PFAM sigma-54 factor interaction domain-containing protein,-,-,-,ko:K21405,-,-,-,-,"ko00000,ko03000",-,-,-,"GAF,HTH_8,Sigma54_activat"
lcl|NZ_JALQDU010000036.1_cds_WP_008353131.1_3541,1458357.BG58_15095,3.31e-05,43.9,"COG5487@1|root,COG5487@2|Bacteria,1PJ99@1224|Proteobacteria,2W7TJ@28216|Betaproteobacteria,1KF46@119060|Burkholderiaceae",28216|Betaproteobacteria,S,Protein of unknown function (DUF1328),-,-,-,-,-,-,-,-,-,-,-,-,DUF1328
